id,type,tier,model,adapter,prompt_render_version,target_prob,target_rank,final_entropy,mean_seq_entropy,time_s,source,prompt,target,metadata
alg_gen_counting_0017,algorithmic,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.4140625,2,2.152771472930908,4.4375,0.32,gen_counting,"How many times does ""and"" appear in: ""bright dark and lazy dark fast and big cold and soft small and cold slow dark hard""? Answer:", 4,"{""word"": ""and"", ""count"": 4}"
fr_counterfact_0073,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.419921875,2,2.3669216632843018,4.90625,0.301,counterfact,"Hilde Marie Kjersem, who is a citizen of", Norway,"{""subject"": ""Hilde Marie Kjersem""}"
rt_gen_0028,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.1103515625,1,5.139601230621338,2.359375,0.319,gen_reasoning_track,Bob put the hat in the bedroom. Bob went to the bathroom. Hank moved the hat to the kitchen. Where is the hat now? The hat is in the, kitchen,"{""variant"": 0}"
sc_gen_word_list_0045,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.111328125,1,6.176537990570068,3.75,0.304,gen_word_list,"List of fruits: lemon, apple, banana, fig, elderberry,", grape,"{""pattern"": ""category_list"", ""category"": ""fruits""}"
sc_gen_word_list_0046,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.111328125,1,5.658069610595703,3.734375,0.302,gen_word_list,"List of fruits: banana, elderberry, grape, mango, date,", apple,"{""pattern"": ""category_list"", ""category"": ""fruits""}"
rt_gen_0004,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.1318359375,1,4.869095802307129,2.359375,0.32,gen_reasoning_track,Carol put the pen in the bathroom. Carol went to the living room. Frank moved the pen to the garden. Where is the pen now? The pen is in the, garden,"{""variant"": 0}"
cm_lambada_0015,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.1474609375,1,7.303643703460693,4.03125,0.342,lambada,"Right now they were still far from civilization. He needed to save his concerns for more important things, like those things below them in the maze. He stopped suddenly and listened. “What’s wrong?” He didn’t want to say what was wrong. He hoped he was mistaken. He hurried to the side of the bridge and shined his flashlight down onto the", maze,{}
rt_gen_0024,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.171875,1,4.98180627822876,2.6875,0.321,gen_reasoning_track,Bob put the phone in the garage. Bob went to the kitchen. Carol moved the phone to the hallway. Where is the phone now? The phone is in the, hallway,"{""variant"": 0}"
rt_gen_0036,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.1845703125,1,4.711300849914551,2.8125,0.323,gen_reasoning_track,Hank put the pen in the garden. Hank went to the living room. Bob moved the pen to the basement. Where is the pen now? The pen is in the, basement,"{""variant"": 0}"
rt_gen_0000,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.2021484375,1,4.756385326385498,2.640625,0.335,gen_reasoning_track,Bob put the phone in the garage. Bob went to the hallway. Alice moved the phone to the garden. Where is the phone now? The phone is in the, garden,"{""variant"": 0}"
sc_gen_alpha_seq_0013,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.216796875,1,5.274853706359863,2.875,0.3,gen_alpha_seq,B; C; D; E; F; G; H; I; , J,"{""pattern"": ""alpha_continuation""}"
sc_gen_word_list_0048,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.2333984375,1,3.8772428035736084,4.03125,0.301,gen_word_list,"List of colors: green, orange, brown, purple, pink,", red,"{""pattern"": ""category_list"", ""category"": ""colors""}"
fr_counterfact_0004,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.2373046875,1,3.8321588039398193,2.203125,0.3,counterfact,"Adad-apla-iddina, a citizen of", Babylon,"{""subject"": ""Adad-apla-iddina""}"
fr_counterfact_0026,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.28515625,1,6.807717323303223,4.5,0.3,counterfact,Porsche 904 is created by, Porsche,"{""subject"": ""Porsche 904""}"
fr_counterfact_0040,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.28515625,1,4.801469326019287,4.15625,0.308,counterfact,The headquarter of Army of the Guardians of the Islamic Revolution is located in, Tehran,"{""subject"": "" Army of the Guardians of the Islamic Revolution""}"
cc_gen_0010,code_comprehension,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.298828125,1,2.378192663192749,2.296875,0.321,gen_code,"```python
print(max(3, 7, 1, 9, 4))
```
Output:", 9,{}
sc_gen_alpha_seq_0012,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.318359375,1,5.951117038726807,3.796875,0.295,gen_alpha_seq,L - M - N - O - P - , Q,"{""pattern"": ""alpha_continuation""}"
cm_lambada_0022,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.345703125,1,6.852801322937012,4.34375,0.351,lambada,"But even through the dimness of the place, they could spot it … sitting directly in the middle of the room, large and elegant. The tablet they had come here for. Ion’s tension died out in an instant, as he released a great sigh of relief. “We’ve made it.” whispered Qyro by his right, his eyes on the", tablet,{}
sp_gen_parallel_0013,syntactic_pattern,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.353515625,1,3.268605947494507,4.875,0.293,gen_parallel,"He ran quickly, jumped high, and landed", softly,"{""pattern"": ""parallelism""}"
rn_gen_0009,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.361328125,1,3.6067376136779785,2.546875,0.32,gen_reasoning_num,"There are 3 boxes with 8 blocks in each box, plus 0 extra blocks. The total number of blocks is", 24,"{""variant"": 1}"
rt_gen_0005,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.37109375,1,2.727595329284668,2.875,0.324,gen_reasoning_track,The key starts in the bedroom. Dave moves it to the attic. Grace moves it to the hallway. Carol moves it to the garden. Where is the key? Answer: the, garden,"{""variant"": 1}"
fr_counterfact_0012,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.37109375,1,3.8321588039398193,4.1875,0.291,counterfact,iWork is developed by, Apple,"{""subject"": ""iWork""}"
cc_gen_0005,code_comprehension,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.400390625,1,2.4345479011535645,1.875,0.324,gen_code,"```python
def add(a, b=10):
    return a + b
print(add(5))
```
Output:", 15,{}
rn_gen_0001,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.404296875,1,3.471484899520874,2.734375,0.319,gen_reasoning_num,"There are 6 boxes with 2 rocks in each box, plus 4 extra rocks. The total number of rocks is", 16,"{""variant"": 1}"
rn_gen_0011,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.40625,1,3.110811233520508,3.3125,0.315,gen_reasoning_num,Milo has 18 puzzles and wants to split them equally among 6 friends. Each friend gets, 3,"{""variant"": 3}"
rn_gen_0025,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.4140625,1,3.8321588039398193,2.625,0.319,gen_reasoning_num,"There are 2 boxes with 6 widgets in each box, plus 2 extra widgets. The total number of widgets is", 14,"{""variant"": 1}"
rt_gen_0025,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.431640625,1,2.614884853363037,2.578125,0.323,gen_reasoning_track,The ring starts in the bedroom. Bob moves it to the office. Alice moves it to the garden. Frank moves it to the hallway. Where is the ring? Answer: the, hallway,"{""variant"": 1}"
sp_gen_parallel_0010,syntactic_pattern,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.44140625,1,6.266706466674805,3.921875,0.295,gen_parallel,"They came, they saw, they", conquered,"{""pattern"": ""parallelism""}"
cc_gen_0008,code_comprehension,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.443359375,1,2.0400609970092773,2.375,0.317,gen_code,"```python
def f(n):
    return n * 2
print(f(7))
```
Output:", 14,{}
alg_gen_counting_0018,algorithmic,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.458984375,1,2.3894636631011963,4.21875,0.316,gen_counting,"How many times does ""is"" appear in: ""bright is big soft is slow is soft lazy""? Answer:", 3,"{""word"": ""is"", ""count"": 3}"
lr_gen_0023,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.4609375,1,3.8096165657043457,3.46875,0.354,gen_long_range,"The meeting is at sunset. The weather was pleasant that day, with a gentle breeze blowing through the trees. Several merchants had set up their stalls along the main road, selling various goods. The festival preparations were underway, with decorations being hung across every doorway. The river flowed quietly through the valley, its waters reflecting the afternoon sun. When is the meeting? It is at", sunset,"{""n_fillers"": 4, ""fact_insert_idx"": 0, ""fact_insert_frac"": 0.0}"
rn_gen_0035,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.474609375,1,2.840305805206299,3.25,0.319,gen_reasoning_num,Ivy has 30 bracelets and wants to split them equally among 6 friends. Each friend gets, 5,"{""variant"": 3}"
fr_counterfact_0025,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.4765625,1,3.8772428035736084,5.25,0.297,counterfact,"Wizzard, that originated in", Birmingham,"{""subject"": ""Wizzard""}"
fret_counterfact_0004,factual_retrieval,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.478515625,1,2.6599690914154053,4.4375,0.332,counterfact_extended,"In a comprehensive review of Google Books, researchers noted several key facts. Among them, Google Books is owned by", Google,"{""subject"": ""Google Books"", ""base_prompt"": ""Google Books is owned by""}"
cm_lambada_0000,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.478515625,1,4.012495517730713,4.15625,0.368,lambada,"Slowly, the twinkle that normally lit Clay's eyes returned and Hardy grinned, offering his fist for a bump. ""Nice!"" Clay playfully tapped his knuckles against Hardy's. ""I can't help it if they want me."" ""Oh-ho-ho! He's a play-ah!"" Clay's cheeks pinked up and he smiled back at", Hardy,{}
alg_gen_counting_0016,algorithmic,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.48046875,1,2.9755585193634033,4.3125,0.319,gen_counting,"How many times does ""dog"" appear in: ""small hard dog dog big fast small dog dog red cold red hard""? Answer:", 4,"{""word"": ""dog"", ""count"": 4}"
alg_gen_arithmetic_0003,algorithmic,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.486328125,1,2.772679567337036,5.03125,0.297,gen_arithmetic,12 - 76 =, -64,"{""operation"": ""-"", ""a"": 12, ""b"": 76}"
rn_gen_0003,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.48828125,1,3.1333532333374023,3.15625,0.312,gen_reasoning_num,Theo has 15 papers and wants to split them equally among 5 friends. Each friend gets, 3,"{""variant"": 3}"
alg_gen_counting_0014,algorithmic,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.48828125,1,2.648697853088379,4.90625,0.316,gen_counting,"How many times does ""to"" appear in: ""to hard old new lazy small quick slow warm slow soft""? Answer:", 1,"{""word"": ""to"", ""count"": 1}"
cc_gen_0000,code_comprehension,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.48828125,1,2.265481948852539,1.6015625,0.331,gen_code,"```python
x = 10
if x > 5:
    x = x - 3
print(x)
```
Output:", 7,{}
rn_gen_0019,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.490234375,1,2.851576805114746,3.125,0.317,gen_reasoning_num,Frank has 30 stars and wants to split them equally among 6 friends. Each friend gets, 5,"{""variant"": 3}"
dk_gen-wikipedia-random_0009,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.490234375,1,2.761408567428589,2.84375,0.329,,,,{}
alg_gen_counting_0019,algorithmic,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.49609375,1,3.0657269954681396,4.46875,0.318,gen_counting,"How many times does ""dog"" appear in: ""cold lazy fast dog cold dark warm quick red old hard red dark dog hard slow""? Answer:", 2,"{""word"": ""dog"", ""count"": 2}"
alg_gen_counting_0013,algorithmic,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.498046875,1,2.535987377166748,5.0625,0.318,gen_counting,"How many times does ""and"" appear in: ""dark soft quick red bright and new lazy slow cold soft dark quick cold old fast hard""? Answer:", 1,"{""word"": ""and"", ""count"": 1}"
rt_gen_0009,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.5078125,1,2.4007346630096436,2.8125,0.328,gen_reasoning_track,The key starts in the attic. Bob moves it to the living room. Grace moves it to the basement. Hank moves it to the bathroom. Where is the key? Answer: the, bathroom,"{""variant"": 1}"
fr_counterfact_0044,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.51171875,1,2.5923426151275635,3.46875,0.302,counterfact,Bernard Tapie is a native speaker of, French,"{""subject"": ""Bernard Tapie""}"
rn_gen_0017,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.515625,1,3.1333532333374023,2.640625,0.317,gen_reasoning_num,"There are 3 boxes with 3 glasses in each box, plus 4 extra glasses. The total number of glasses is", 13,"{""variant"": 1}"
alg_gen_counting_0010,algorithmic,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.515625,1,2.2880241870880127,4.09375,0.319,gen_counting,"How many times does ""to"" appear in: ""to to old fast old warm to lazy hard""? Answer:", 3,"{""word"": ""to"", ""count"": 3}"
rn_gen_0027,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.51953125,1,3.155895471572876,3.078125,0.33,gen_reasoning_num,James has 24 cookies and wants to split them equally among 2 friends. Each friend gets, 12,"{""variant"": 3}"
dk_gen-wikipedia-random_0034,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.51953125,1,3.200979709625244,2.640625,0.332,,,,{}
rn_gen_0034,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.53515625,1,2.3105661869049072,2.859375,0.311,gen_reasoning_num,Dave is 32 years old. Thomas is 12 years younger than Dave. Thomas is, 20,"{""variant"": 2}"
alg_gen_arithmetic_0007,algorithmic,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.53515625,1,2.10768723487854,4.84375,0.301,gen_arithmetic,9 * 1 =, 9,"{""operation"": ""*"", ""a"": 9, ""b"": 1}"
rn_gen_0010,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.546875,1,2.10768723487854,3.203125,0.31,gen_reasoning_num,Nathan is 38 years old. Kim is 4 years younger than Nathan. Kim is, 34,"{""variant"": 2}"
alg_gen_counting_0011,algorithmic,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.546875,1,2.4458189010620117,4.65625,0.32,gen_counting,"How many times does ""the"" appear in: ""dark the lazy the fast cold the warm slow fast old warm quick soft the small""? Answer:", 4,"{""word"": ""the"", ""count"": 4}"
alg_gen_counting_0015,algorithmic,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.546875,1,2.7839505672454834,5.03125,0.319,gen_counting,"How many times does ""is"" appear in: ""slow slow cold bright red lazy red quick soft dark dark lazy is soft warm is new slow""? Answer:", 2,"{""word"": ""is"", ""count"": 2}"
rn_gen_0033,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.55078125,1,3.4038586616516113,2.734375,0.32,gen_reasoning_num,"There are 2 boxes with 8 vouchers in each box, plus 2 extra vouchers. The total number of vouchers is", 18,"{""variant"": 1}"
fr_counterfact_0046,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.55078125,1,3.1333532333374023,2.984375,0.307,counterfact,Muhammad Ahmad ibn ʿAbdallah follows the religion of, Islam,"{""subject"": ""Muhammad Ahmad ibn ʿAbdallah""}"
rt_gen_0037,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.55859375,1,2.152771472930908,2.96875,0.327,gen_reasoning_track,The ring starts in the office. Dave moves it to the bedroom. Grace moves it to the kitchen. Alice moves it to the bathroom. Where is the ring? Answer: the, bathroom,"{""variant"": 1}"
rt_gen_0017,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.5703125,1,2.333108425140381,2.8125,0.328,gen_reasoning_track,The ring starts in the bedroom. Dave moves it to the kitchen. Bob moves it to the hallway. Eve moves it to the basement. Where is the ring? Answer: the, basement,"{""variant"": 1}"
fr_counterfact_0017,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.5703125,1,2.9079322814941406,4.53125,0.297,counterfact,IBM Parallel Sysplex is developed by, IBM,"{""subject"": ""IBM Parallel Sysplex""}"
lr_gen_0006,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.57421875,1,3.6518218517303467,2.796875,0.376,gen_long_range,"An old scholar sat in the library, surrounded by countless volumes of ancient texts. Night fell slowly over the town, and lanterns were lit one by one along the pathways. The river flowed quietly through the valley, its waters reflecting the afternoon sun. The color of the house is silver. Several merchants had set up their stalls along the main road, selling various goods. The weather was pleasant that day, with a gentle breeze blowing through the trees. The festival preparations were underway, with decorations being hung across every doorway. The garden was filled with flowers of every color, tended by a dedicated gardener. What color is the house? The house is", silver,"{""n_fillers"": 7, ""fact_insert_idx"": 3, ""fact_insert_frac"": 0.429}"
sc_gen_alpha_seq_0007,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.578125,1,4.102663993835449,3.53125,0.297,gen_alpha_seq,H - I - J - K - L - M - , N,"{""pattern"": ""alpha_continuation""}"
rn_gen_0002,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.58203125,1,2.175313711166382,3.1875,0.316,gen_reasoning_num,Owen is 20 years old. Caleb is 5 years older than Owen. Caleb is, 25,"{""variant"": 2}"
cm_lambada_0006,cultural_memorized,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.58203125,1,3.268605947494507,3.75,0.36,lambada,"After today, when the bus delivered Carter to his home, it was unlikely he'd ever see Rusty again. Carter couldn't bear to have that happen, but he had to prepare himself for disappointment. Because it was the last day before winter break, school was dismissed an hour early. While Carter lined up with his friends for bus number seven, he scanned the area for", Rusty,{}
dk_gen-wikipedia-random_0004,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.58984375,1,2.7952215671539307,3.171875,0.329,,,,{}
dk_curated_domain_0058,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.58984375,1,2.4796321392059326,2.953125,0.312,,,,{}
rn_gen_0018,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.59765625,1,2.2429399490356445,3.015625,0.314,gen_reasoning_num,Stella is 18 years old. Elena is 15 years older than Stella. Elena is, 33,"{""variant"": 2}"
rn_gen_0026,reasoning_numerical,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.59765625,1,1.8371819257736206,2.765625,0.316,gen_reasoning_num,Sofia is 38 years old. Ben is 15 years younger than Sofia. Ben is, 23,"{""variant"": 2}"
alg_gen_counting_0012,algorithmic,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.60546875,1,2.6825110912323,4.96875,0.32,gen_counting,"How many times does ""the"" appear in: ""fast quick the fast small new lazy bright cold the fast old red old old quick cold lazy soft slow""? Answer:", 2,"{""word"": ""the"", ""count"": 2}"
dk_gen-wikipedia-random_0002,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.6171875,1,3.1333532333374023,2.609375,0.338,,,,{}
fr_counterfact_0077,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.62109375,1,3.2460639476776123,3.140625,0.296,counterfact,"Toyota Sports 800, developed by", Toyota,"{""subject"": ""Toyota Sports 800""}"
cm_curated_0013,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.6328125,1,4.035037517547607,3.484375,0.293,curated,"One small step for man, one giant leap for", mankind,{}
lr_gen_0019,long_range_retrieval,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.65234375,1,2.7839505672454834,3.84375,0.337,gen_long_range,"Several merchants had set up their stalls along the main road, selling various goods. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The meeting is at sunset. The festival preparations were underway, with decorations being hung across every doorway. When is the meeting? It is at", sunset,"{""n_fillers"": 3, ""fact_insert_idx"": 2, ""fact_insert_frac"": 0.667}"
dk_gen-wikipedia-random_0023,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.6640625,1,1.4539661407470703,1.6875,0.331,,,,{}
dk_gen-wikipedia-random_0057,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.67578125,1,2.6036136150360107,2.859375,0.343,,,,{}
fret_counterfact_0023,factual_retrieval,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.67578125,1,2.3669216632843018,4.1875,0.326,counterfact_extended,"When examining the topic of Vaughan Inlet in depth, one important detail stands out: Vaughan Inlet is a part of the continent of", Antarctica,"{""subject"": ""Vaughan Inlet"", ""base_prompt"": ""Vaughan Inlet is a part of the continent of""}"
fret_counterfact_0010,factual_retrieval,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.68359375,1,2.5585293769836426,3.6875,0.33,counterfact_extended,"Historical records about Toyota Camry Solara reveal many interesting details. One well-established fact is that Toyota Camry Solara, developed by", Toyota,"{""subject"": ""Toyota Camry Solara"", ""base_prompt"": ""Toyota Camry Solara, developed by""}"
cm_lambada_0016,cultural_memorized,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.6953125,1,2.412005662918091,3.125,0.352,lambada,"Charlie usually hated school with a passion, but for some reason he had a good feeling about the year ahead of him. Will stepped out of the car. “Yeah, this year is going to be great,” he said as he closed the door and looked up at the building in front of them. Unlike Charlie, Will didn’t ever seem to have a problem with", school,{}
dk_gen-wikipedia-random_0031,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.69921875,1,2.581071615219116,3.03125,0.322,,,,{}
fret_counterfact_0005,factual_retrieval,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.7109375,1,2.6825110912323,3.65625,0.344,counterfact_extended,"According to multiple authoritative sources discussing Sony Alpha 99, it is widely accepted that Sony Alpha 99, created by", Sony,"{""subject"": ""Sony Alpha 99"", ""base_prompt"": ""Sony Alpha 99, created by""}"
rt_gen_0033,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.71875,1,1.8484530448913574,2.46875,0.323,gen_reasoning_track,The cup starts in the attic. Bob moves it to the hallway. Frank moves it to the basement. Dave moves it to the office. Where is the cup? Answer: the, office,"{""variant"": 1}"
alg_gen_arithmetic_0005,algorithmic,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.7265625,1,1.8371819257736206,3.71875,0.294,gen_arithmetic,20 * 1 =, 20,"{""operation"": ""*"", ""a"": 20, ""b"": 1}"
lr_gen_0002,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.7265625,1,3.043184757232666,3.546875,0.371,gen_long_range,"The festival preparations were underway, with decorations being hung across every doorway. The password is cascade. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. The garden was filled with flowers of every color, tended by a dedicated gardener. The market was bustling with activity as traders from distant lands displayed their wares. What is the password? The password is", cascade,"{""n_fillers"": 4, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.25}"
fr_counterfact_0076,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.75,1,1.6343029737472534,4.03125,0.297,counterfact,John Pym died in the city of, London,"{""subject"": ""John Pym""}"
lr_gen_0003,long_range_retrieval,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.7578125,1,2.265481948852539,3.265625,0.359,gen_long_range,"In the distance, the mountains rose majestically against the clear blue sky. The capital of the kingdom is Northwatch. The market was bustling with activity as traders from distant lands displayed their wares. An old scholar sat in the library, surrounded by countless volumes of ancient texts. What is the capital? The capital is", Northwatch,"{""n_fillers"": 3, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.333}"
lr_gen_0029,long_range_retrieval,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.765625,1,2.186584711074829,3.046875,0.339,gen_long_range,"The river flowed quietly through the valley, its waters reflecting the afternoon sun. The capital of the kingdom is Avalon. In the distance, the mountains rose majestically against the clear blue sky. The market was bustling with activity as traders from distant lands displayed their wares. What is the capital? The capital is", Avalon,"{""n_fillers"": 3, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.333}"
dk_gen-wikipedia-random_0015,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.76953125,1,1.8709951639175415,3.296875,0.346,,,,{}
lr_gen_0011,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.77734375,1,2.0964162349700928,3.203125,0.37,gen_long_range,"A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. The capital of the kingdom is Northwatch. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The market was bustling with activity as traders from distant lands displayed their wares. The festival preparations were underway, with decorations being hung across every doorway. What is the capital? The capital is", Northwatch,"{""n_fillers"": 4, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.25}"
lr_gen_0013,long_range_retrieval,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.77734375,1,2.5923426151275635,3.34375,0.357,gen_long_range,"Several merchants had set up their stalls along the main road, selling various goods. The password is twilight. In the distance, the mountains rose majestically against the clear blue sky. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. What is the password? The password is", twilight,"{""n_fillers"": 3, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.333}"
